0.11891083,-0.784003,-2.016696,-3.4674811,-4.727498,-6.147038,-6.2852244,-7.136001,-7.4415135,-5.8020244,-4.8752418,-3.450077,-2.7919729,-1.8304819,0.30716524,1.72441,4.0959063,5.0234776,5.033521,5.5228724,5.638741,6.2845864,5.22598,4.7279468,3.9312167,4.2070603,3.3404653,0.8128361,-0.6126508,-2.7868917,-4.7058597,-4.856413,-5.3979855,-5.8299446,-7.6070547,-7.7085576,-7.33586,-8.3527355,-8.402414,-8.0536
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.66345215,-0.95077515,-2.9140663,-3.4886932,-5.40411,-6.936455,-7.2716713,-4.637966,-6.553402,0.8209419,-1.9085312,-4.6380234,3.454609,1.8264961,5.992508,5.2742386,3.4066963,5.9446335,6.375618,5.513687,4.843292,6.088352,1.29982,3.2152557,4.8433876,-2.0520782,0.7731819,-7.6067543,-5.4039955,-2.4829674,-9.139042,-8.229218,-5.451851,-8.899612,-9.139042,-5.6912994,-7.8461647,-9.330635,-1.3337898,-4.5900345
-0.53751737,-1.2570937,-2.3319232,-4.1962695,-5.2203426,-6.86803,-7.000313,-5.222868,-4.131559,-2.7409947,-2.0073197,-0.9591016,1.1791011,2.588306,4.710101,5.27624,5.0228634,5.343332,5.6659255,6.1134253,4.989529,4.4741893,3.4901578,3.4840453,2.4511292,-0.18991333,-1.807051,-4.0133286,-5.7287045,-6.0328584,-6.623658,-6.9792795,-8.29518,-7.6424212,-7.7764835,-8.320108,-7.378609,-5.701528,-5.0266857,-4.7311177
